"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ISL","HEALTHEXP","TOT","USD_CAP","A","1982",948.275,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1983",1043.647,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1984",1049.53,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1985",1149.551,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1986",1320.301,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1987",1488.979,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1988",1635.061,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1989",1644.64,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1990",1635.057,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1991",1705.864,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1992",1708.935,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1993",1774.523,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1994",1820.287,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1995",1880.039,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1996",1957.266,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1997",2085.391,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1998",2428.71,
"ISL","HEALTHEXP","TOT","USD_CAP","A","1999",2615.515,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2000",2659.005,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2001",2803.961,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2002",3086.43,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2003",3254.43,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2004",3371.301,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2005",3405.771,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2006",3452.287,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2007",3552.366,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2008",3719.721,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2009",3715.346,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2010",3380.114,"D"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2011",3363.832,"B"
"ISL","HEALTHEXP","TOT","USD_CAP","A","2012",3435.934,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2013",3630.374,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2014",3784.891,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2015",3964.208,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2016",4207.586,
"ISL","HEALTHEXP","TOT","USD_CAP","A","2017",4580.71,"P"
"IRL","HEALTHEXP","TOT","USD_CAP","A","1980",494.079,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1981",521.848,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1982",550.156,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1983",568.473,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1984",596.635,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1985",635.297,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1986",636.259,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1987",652.934,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1988",679.608,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1989",704.015,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1990",770.776,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1991",872.078,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1992",954.951,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1993",1006.877,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1994",1065.915,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1995",1155.056,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1996",1213.167,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1997",1321.955,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1998",1411.446,
"IRL","HEALTHEXP","TOT","USD_CAP","A","1999",1509.133,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2000",1781.802,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2001",2084.467,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2002",2350.236,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2003",2539.588,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2004",2794.898,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2005",3092.603,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2006",3321.694,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2007",3647.792,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2008",4030.716,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2009",4364.012,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2010",4551.557,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2011",4835.352,"B"
"IRL","HEALTHEXP","TOT","USD_CAP","A","2012",4995.544,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2013",4951.093,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2014",4939.523,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2015",5106.253,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2016",5267.28,
"IRL","HEALTHEXP","TOT","USD_CAP","A","2017",5449.367,"E"
"ITA","HEALTHEXP","TOT","USD_CAP","A","1988",1091.354,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1989",1168.996,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1990",1301.823,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1991",1410.594,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1992",1427.387,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1993",1441.787,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1994",1471.147,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1995",1531.153,"B"
"ITA","HEALTHEXP","TOT","USD_CAP","A","1996",1599.078,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1997",1719.931,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1998",1811.704,
"ITA","HEALTHEXP","TOT","USD_CAP","A","1999",1872.985,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2000",2048.434,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2001",2171.854,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2002",2260.688,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2003",2284.3,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2004",2411.952,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2005",2512.69,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2006",2735.538,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2007",2774.599,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2008",3031.138,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2009",3097.601,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2010",3137.542,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2011",3211.158,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2012",3245.418,"B"
"ITA","HEALTHEXP","TOT","USD_CAP","A","2013",3234.556,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2014",3250.499,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2015",3292.267,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2016",3429.458,
"ITA","HEALTHEXP","TOT","USD_CAP","A","2017",3541.73,"P"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1980",545.373,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1981",623.564,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1982",696.671,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1983",752.907,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1984",785.004,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1985",864.523,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1986",895.845,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1987",953.318,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1988",1005.689,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1989",1052.817,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1990",1118.227,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1991",1197.62,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1992",1285.073,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1993",1373.182,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1994",1471.101,"D"
"JPN","HEALTHEXP","TOT","USD_CAP","A","1995",1468.677,
"JPN","HEALTHEXP","TOT","USD_CAP","A","1996",1499.442,
"JPN","HEALTHEXP","TOT","USD_CAP","A","1997",1607.188,
"JPN","HEALTHEXP","TOT","USD_CAP","A","1998",1656.22,
"JPN","HEALTHEXP","TOT","USD_CAP","A","1999",1765.976,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2000",1917.971,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2001",2021.205,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2002",2104.673,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2003",2202.931,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2004",2326.211,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2005",2463.725,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2006",2583.371,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2007",2721.71,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2008",2852.863,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2009",3007.055,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2010",3205.216,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2011",3798.062,"B"
"JPN","HEALTHEXP","TOT","USD_CAP","A","2012",4014.337,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2013",4206.951,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2014",4245.202,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2015",4428.349,
"JPN","HEALTHEXP","TOT","USD_CAP","A","2016",4585.388,"E"
"JPN","HEALTHEXP","TOT","USD_CAP","A","2017",4717.276,"E"
"KOR","HEALTHEXP","TOT","USD_CAP","A","1980",83.141,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1981",99.753,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1982",111.654,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1983",125.619,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1984",134.894,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1985",150.231,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1986",162.453,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1987",180.709,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1988",216.312,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1989",273.934,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1990",304.54,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1991",328.928,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1992",365.947,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1993",386.857,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1994",412.286,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1995",457.45,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1996",522.983,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1997",555.617,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1998",546.809,
"KOR","HEALTHEXP","TOT","USD_CAP","A","1999",646.409,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2000",723.058,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2001",897.971,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2002",913.025,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2003",997.14,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2004",1065.157,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2005",1183.438,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2006",1352.469,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2007",1509.385,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2008",1635.045,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2009",1732.457,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2010",1895.699,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2011",1968.14,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2012",2066.151,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2013",2145.485,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2014",2290.805,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2015",2481.587,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2016",2687.725,
"KOR","HEALTHEXP","TOT","USD_CAP","A","2017",2897.052,"P"
"LUX","HEALTHEXP","TOT","USD_CAP","A","1995",2225.878,"D"
"LUX","HEALTHEXP","TOT","USD_CAP","A","1996",2326.433,"D"
"LUX","HEALTHEXP","TOT","USD_CAP","A","1997",2366.405,"D"
"LUX","HEALTHEXP","TOT","USD_CAP","A","1998",2530.822,"D"
"LUX","HEALTHEXP","TOT","USD_CAP","A","1999",2932.574,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2000",3407.333,"B"
"LUX","HEALTHEXP","TOT","USD_CAP","A","2001",3733.852,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2002",4123.523,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2003",4360.957,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2004",4904.988,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2005",5125.507,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2006",5494.357,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2007",5513.141,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2008",5979.621,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2009",6454.696,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2010",6456.346,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2011",5749.782,"B"
"LUX","HEALTHEXP","TOT","USD_CAP","A","2012",6167.522,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2013",6412.564,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2014",6689.863,
"LUX","HEALTHEXP","TOT","USD_CAP","A","2015",6496.939,"P"
"LUX","HEALTHEXP","TOT","USD_CAP","A","2016",6447.728,"P"
"LUX","HEALTHEXP","TOT","USD_CAP","A","2017",6474.79,"P"
"MEX","HEALTHEXP","TOT","USD_CAP","A","1999",449.019,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2000",484.387,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2001",529.253,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2002",557.88,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2003",642.591,"B"
"MEX","HEALTHEXP","TOT","USD_CAP","A","2004",691.853,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2005",730.816,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2006",771.725,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2007",822.367,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2008",846.849,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2009",889.163,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2010",911.351,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2011",942.472,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2012",1005.894,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2013",1038.243,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2014",1020.82,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2015",1037.424,
"MEX","HEALTHEXP","TOT","USD_CAP","A","2016",1020.301,"B"
"MEX","HEALTHEXP","TOT","USD_CAP","A","2017",1034.378,"E"
"NLD","HEALTHEXP","TOT","USD_CAP","A","1980",702.858,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1981",767.768,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1982",828.888,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1983",876.065,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1984",893.93,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1985",940.343,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1986",993.522,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1987",1048.763,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1988",1103.749,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1989",1220.094,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1990",1339.359,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1991",1442.159,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1992",1531.941,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1993",1598.357,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1994",1644.497,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1995",1701.777,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1996",1765.617,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1997",1826.817,
"NLD","HEALTHEXP","TOT","USD_CAP","A","1998",1961.981,"B"
"NLD","HEALTHEXP","TOT","USD_CAP","A","1999",2077.676,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2000",2229.255,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2001",2445.5,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2002",2703.744,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2003",2850.162,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2004",3018.92,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2005",3454.707,"B"
"NLD","HEALTHEXP","TOT","USD_CAP","A","2006",3728.183,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2007",4015.485,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2008",4359.999,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2009",4507.781,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2010",4633.738,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2011",4846.443,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2012",5092.811,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2013",5303.365,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2014",5277.928,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2015",5148.399,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2016",5235.456,
"NLD","HEALTHEXP","TOT","USD_CAP","A","2017",5385.699,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","1980",483.039,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1981",534.901,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1982",596.154,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1983",625.252,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1984",648.832,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1985",612.487,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1986",662.059,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1987",742.61,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1988",837.524,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1989",895.647,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1990",973.669,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1991",1034.051,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1992",1077.93,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1993",1105.059,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1994",1184.825,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1995",1244.086,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1996",1272.481,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1997",1358.182,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1998",1452.354,
"NZL","HEALTHEXP","TOT","USD_CAP","A","1999",1522.319,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2000",1606.771,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2001",1706.567,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2002",1841.303,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2003",1850.405,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2004",1981.995,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2005",2124.382,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2006",2397.123,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2007",2445.392,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2008",2721.377,
"NZL","HEALTHEXP","TOT","USD_CAP","A","2009",2954.518,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2010",2997.896,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2011",3113.13,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2012",3183.941,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2013",3392.379,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2014",3511.49,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2015",3523.953,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2016",3639.448,"P"
"NZL","HEALTHEXP","TOT","USD_CAP","A","2017",3682.741,"P"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1980",533.992,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1981",594.488,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1982",653.647,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1983",726.863,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1984",749.056,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1985",813.285,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1986",929.28,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1987",1003.73,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1988",1053.595,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1989",1071.012,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1990",1304.692,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1991",1436.93,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1992",1544.573,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1993",1590.691,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1994",1676.905,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1995",1768.785,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1996",1925.621,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1997",2213.793,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","1998",2373.411,
"NOR","HEALTHEXP","TOT","USD_CAP","A","1999",2577.515,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2000",2848.54,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2001",3033.252,"B"
"NOR","HEALTHEXP","TOT","USD_CAP","A","2002",3418.467,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2003",3552.119,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2004",3751.321,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2005",3980.768,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2006",4281.678,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2007",4497.758,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2008",4913.106,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2009",5024.052,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2010",5162.669,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2011",5455.727,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2012",5736.764,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2013",5979.328,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2014",6157.628,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2015",6239.435,
"NOR","HEALTHEXP","TOT","USD_CAP","A","2016",6175.252,"P"
"NOR","HEALTHEXP","TOT","USD_CAP","A","2017",6351.326,"P"
"POL","HEALTHEXP","TOT","USD_CAP","A","1990",267.742,
"POL","HEALTHEXP","TOT","USD_CAP","A","1991",283.666,
"POL","HEALTHEXP","TOT","USD_CAP","A","1992",310.549,
"POL","HEALTHEXP","TOT","USD_CAP","A","1993",335.514,
"POL","HEALTHEXP","TOT","USD_CAP","A","1994",351.771,
"POL","HEALTHEXP","TOT","USD_CAP","A","1995",377.326,
"POL","HEALTHEXP","TOT","USD_CAP","A","1996",432.618,
"POL","HEALTHEXP","TOT","USD_CAP","A","1997",455.465,
"POL","HEALTHEXP","TOT","USD_CAP","A","1998",476.083,
"POL","HEALTHEXP","TOT","USD_CAP","A","1999",547.811,
"POL","HEALTHEXP","TOT","USD_CAP","A","2000",564.319,
"POL","HEALTHEXP","TOT","USD_CAP","A","2001",630.966,
"POL","HEALTHEXP","TOT","USD_CAP","A","2002",716.194,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2003",730.759,
"POL","HEALTHEXP","TOT","USD_CAP","A","2004",783.225,
"POL","HEALTHEXP","TOT","USD_CAP","A","2005",806.974,
"POL","HEALTHEXP","TOT","USD_CAP","A","2006",878.461,
"POL","HEALTHEXP","TOT","USD_CAP","A","2007",985.77,
"POL","HEALTHEXP","TOT","USD_CAP","A","2008",1167.002,
"POL","HEALTHEXP","TOT","USD_CAP","A","2009",1267.509,
"POL","HEALTHEXP","TOT","USD_CAP","A","2010",1352.424,"B"
"POL","HEALTHEXP","TOT","USD_CAP","A","2011",1424.472,
"POL","HEALTHEXP","TOT","USD_CAP","A","2012",1477.91,
"POL","HEALTHEXP","TOT","USD_CAP","A","2013",1575.972,
"POL","HEALTHEXP","TOT","USD_CAP","A","2014",1599.739,
"POL","HEALTHEXP","TOT","USD_CAP","A","2015",1687.009,
"POL","HEALTHEXP","TOT","USD_CAP","A","2016",1784.262,
"POL","HEALTHEXP","TOT","USD_CAP","A","2017",1955.069,"P"
"PRT","HEALTHEXP","TOT","USD_CAP","A","1980",278.025,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1981",321.271,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1982",350.531,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1983",343.509,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1984",356.735,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1985",409.322,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1986",480.158,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1987",509.526,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1988",591.068,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1989",603.273,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1990",649.127,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1991",768.223,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1992",814.298,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1993",850.721,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1994",871.388,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1995",1035.562,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","1996",1110.241,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1997",1169.991,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1998",1231,
"PRT","HEALTHEXP","TOT","USD_CAP","A","1999",1350.557,
"PRT","HEALTHEXP","TOT","USD_CAP","A","2000",1581.49,"B"
"PRT","HEALTHEXP","TOT","USD_CAP","A","2001",1643.559,
